Section	Sum(E/W)	dSum	Strongest	E5755	dE5755	E/W 5755	k5755	kk5755	F5755
red-0637-0562	0.00675323858037	1.1214080481e-05	He I 5876 88%	2.99422926079	0.0	0.00332731333412	0.99990638023	1.01515068869	30.0490845908
red-0477-0648	0.0102453604468	0.000432891451935	He I 5876 90%	4.20225643299	0.155309093347	0.00466972387385	1.0127337467	1.03947414081	13.3689557303
red-0447-0292	0.00867761021584	0.00021923135999	He I 5876 93%	9.37525899074	0.050365353266	0.01041818162	1.00350693083	1.00594555642	119.25627685
red-0637-0203	0.0104689126422	0.00136835645597	He I 5876 95%	4.66634361226	0.0715574807994	0.00518543704251	0.992673842432	0.994671277178	52.4007417007
red-0192-0701	0.0121241238838	2.04507519185e-05	He I 5876 90%	3.92719675597	0.0	0.00436406600623	1.00363768803	0.991425941785	74.03844696
red-0275-0352	0.0113958794713	0.000117283247106	He I 5876 90%	14.9692415532	0.0397291501831	0.0166344500316	1.00427840821	1.00993213799	255.610834108
red-0148-0501	0.0100521852038	0.000224691376892	He I 5876 94%	10.1320962557	0.0534781105886	0.0112592109814	1.00437319797	1.00595200479	96.0306785925
red-0258-0322	0.00833416431715	0.000212028273068	He I 5876 88%	12.3363210359	0.0509861687049	0.0137086381509	1.00179520818	1.00161375161	234.445497724
red-0689-0233	0.00933715057818	1.684766811e-05	He I 5876 96%	5.17881991421	0.0	0.00575492223699	1.00584910417	1.09606614763	50.0915395583
red-0413-0233	0.00911758623606	0.000205711057722	He I 5876 92%	7.58795444347	0.0524288215689	0.00843205372718	0.995429748515	0.985898852789	116.412812941
red-0344-0472	0.00675233174214	0.000213144466973	He I 5876 87%	4.07692557936	0.0488218978202	0.00453045096448	0.999682198112	0.979981252257	58.3386610781
red-0162-0593	0.00877494125562	0.000230233895685	He I 5876 95%	5.6536601517	0.0449245532898	0.00628258465565	1.0019294122	1.00998106196	32.7528332441
red-0551-0412	0.00870569761282	0.000206686387495	He I 5876 92%	4.59264600247	0.0665895536985	0.00510354116267	0.992654969717	0.971115077888	46.6295947339
red-0672-0382	0.00590440889768	0.000171782440554	He I 5876 94%	3.10319023605	0.0553620660807	0.00344839534699	1.00078870789	1.00621747058	30.5360526342
red-0361-0502	0.00408709153135	0.000401716354196	He I 5876 86%	2.28157226999	0.0419018980728	0.00253537894914	0.999893723351	1.01268127166	38.7590382765
red-0296-0462	0.00953206658554	0.000179904380116	He I 5876 94%	7.92297681117	0.0494593228443	0.00880434465556	1.00466366479	1.00404970033	148.776009735
red-0286-0501	0.00982401721812	0.000251634164718	He I 5876 88%	5.46662058401	0.0569945916428	0.00607473843101	1.00392086619	1.00671329971	38.8567987091
red-0189-0322	0.0112661955121	0.000193052041225	He I 5876 94%	13.9255188391	0.0536177354244	0.0154746215076	1.00525867868	0.998045843544	252.006760468
red-0244-0552	0.0106184758412	0.00028772428355	He I 5876 90%	7.06404479262	0.0921833936899	0.00784986331511	1.00470735396	0.977004662742	140.453617882
red-0244-0553	0.00929849346361	9.06123016649e-05	He I 5876 94%	7.1601512353	0.0392866167007	0.00795666083139	1.00069749685	0.998958971859	37.4225241673
red-0296-0641	0.0105427116452	0.000180647914842	He I 5876 88%	5.89141723922	0.0495754369931	0.00654679031884	1.00453422841	1.00618908709	97.9882851064
red-0355-0560	0.00911975929094	2.61328456526e-05	He I 5876 88%	4.40793629959	0.0	0.00489828398167	1.00310758118	1.00529160189	28.1905469403
red-0421-0444	0.00879955781612	0.000151724224279	He I 5876 94%	4.68556754584	0.052895346104	0.00520679948505	1.00075863284	1.01131113609	21.2406773877
red-0318-0743	0.0110060677194	0.000143902527969	He I 5876 94%	2.78322048892	0.0461312643997	0.00309283152291	1.00049446559	1.00827955438	14.6973831978
red-0165-0531	0.00999529799125	0.000160861733418	He I 5876 93%	8.69895904307	0.0713934461781	0.00966664870857	1.00126709431	0.991581005311	78.5143281286
red-0182-0680	0.00952385448075	2.2332196413e-05	He I 5876 89%	3.8185785562	0.0	0.00424336489988	1.00275015949	0.997867448964	31.9457870311
red-0337-0590	0.00879276829431	0.000516816439792	He I 5876 88%	4.38819758962	0.054034550154	0.00487634949799	1.00412690555	1.01019677973	32.2412684528
red-0514-0547	0.0270392755763	2.86829896708e-05	N II 5680 60%	10.3949587036	0.0	0.0115513147757	1.06779491816	1.58350990349	20.3563979371
red-0335-0354	0.010845226688	0.000128655511396	He I 5876 92%	10.7863636465	0.0409582891583	0.0119862603902	1.00123396719	1.00507911406	82.9490186201
red-0180-0324	0.0137559995547	0.000206780077519	He I 5876 92%	15.3970414343	0.0689685416646	0.0171098392302	1.02827852065	1.27580944421	110.488052465
red-0300-0653	0.00977194363467	0.000151575682905	He I 5876 94%	4.63540922057	0.0439211145382	0.005151061447	1.00045483749	1.00400725448	23.4296850823
red-0655-0233	0.00964230465746	0.000497164935418	He I 5876 88%	5.34131957866	0.0618122616354	0.0059354986903	0.997906859863	0.969278821384	56.2012173035
red-0689-0292	0.00960324384221	1.59703213807e-05	He I 5876 86%	6.00238041247	0.0	0.00667009725822	0.998073739563	0.984666422608	67.0275179666
red-0327-0502	0.00886236127722	0.000354781181964	He I 5876 89%	4.55375814769	0.0518279186364	0.00506032734487	1.00377863903	1.01046372256	49.0553488005
red-0517-0233	0.0105374391989	0.000313648613564	He I 5876 95%	5.79696617312	0.053435491829	0.00644183232655	1.00361616342	1.00339877688	79.8560908462
red-0482-0292	0.00990388017128	0.000155821689472	He I 5876 90%	7.29572414877	0.0476749529757	0.00810731514789	1.00292197209	1.00473193158	86.4523205473
red-0240-0352	0.00324421379149	0.00024055135869	He I 5876 92%	3.56612975285	0.0386453005894	0.00396283318491	0.988899344932	0.990973976937	226.237634589
red-0244-0731	0.0122727510304	0.000255342989741	He I 5876 91%	3.09744835396	0.0523418366036	0.00344201472641	1.00386174055	1.0063221154	55.6880338836
red-0309-0472	0.0079240756496	0.000184236104563	He I 5876 95%	5.60126003163	0.0463929514024	0.00622435544104	1.00394875199	1.0060799545	65.4139677657
red-0180-0444	0.0107799694661	9.40014851767e-05	He I 5876 95%	12.1631026335	0.0423014881081	0.0135161505856	1.00196834638	1.00509908518	86.2984022311
red-0300-0234	0.00849652445827	0.000141381142136	He I 5876 94%	8.43855030172	0.0395711115583	0.00937727157611	1.00032532337	0.998756753946	68.9277705452
red-0421-0563	0.00818507240876	0.000242792844898	He I 5876 94%	4.92941029718	0.0481022295061	0.00547776779351	1.00048134479	1.00953384173	21.2382057977
red-0231-0713	0.0111250266046	0.00010527851149	He I 5876 94%	2.88780065074	0.0470398566751	0.00320904539185	0.99972004358	0.99918750474	15.6292351777
red-0209-0731	0.0109665413037	9.78003572154e-05	He I 5876 93%	3.16855712632	0.0511011718163	0.00352103378134	1.00501037053	1.00963658654	56.4439539695
