Section	Sum(E/W)	dSum	Strongest	E6731	dE6731	E/W 6731	k6731	kk6731	F6731
S60-00	0.0311564555611	0.000827761677857	[S II] 6716 100%	65.555457606	1.56706384252	3.70803819105	0.823770414799	0.881746092722	38.4360453785
S60-01	0.0315995664217	0.000624762451437	[S II] 6716 100%	71.7097722732	1.24403333984	4.05614702377	0.964384323277	1.43184520632	52.5809872159
S60-02	0.0330028793522	0.000521172636643	[S II] 6716 100%	74.378249917	1.02705921474	4.20708513597	0.957670113687	1.25886291349	58.5633264369
S60-30	0.0228969440021	0.000671114585015	[S II] 6716 100%	52.33312672	1.57845285381	2.96013847849	0.875226868608	1.13412312494	16.9683364222
S90-03	0.0288747092525	0.000302120727703	[S II] 6716 100%	68.3656326251	0.623556211043	3.86699118558	0.801859258368	1.04701378309	50.1030697344
S90-02	0.0323396977044	0.000305258283001	[S II] 6716 100%	73.9666754743	0.634705427574	4.18380509479	0.826561841033	1.06726963782	48.0107896306
S90-01	0.0346850122691	0.000394720994125	[S II] 6716 100%	78.441066739	0.786793513884	4.43689178349	0.888714691591	1.14920589497	52.2538102328
S90-00	0.031526552826	0.000617009056828	[S II] 6716 100%	67.6975170681	1.2256665433	3.82920031215	0.753122069959	0.947950366557	35.3905729156
S90-07	0.0277360702863	0.00018068282301	[S II] 6716 100%	76.3920145099	0.370222381266	4.32099046575	0.807210011092	1.01155810064	77.7744856814
S60-09	0.0297620523245	0.000222985755293	[S II] 6716 100%	100.496495081	0.457460192168	5.68442133478	1.07020559295	1.29010990098	217.5258836
S90-05	0.0319766640862	0.000213705731435	[S II] 6716 100%	79.9814795264	0.435266964406	4.52402273573	0.727773404283	0.904965406485	72.3402303514
S90-04	0.0224131141818	0.00022311519966	[S II] 6716 100%	54.8192032558	0.456465512293	3.1007593677	0.759341195003	0.947279617692	45.7790573764
S60-32	0.0198384029364	0.00128088863744	[S II] 6716 100%	42.1644375169	2.63201298077	2.38496305764	0.856068860229	1.0845564642	11.3554722249
