Section	Sum(E/W)	dSum	Strongest	E6716	dE6716	E/W 6716	k6716	kk6716	F6716
red-0266-0533	1.07814834749	0.00517448846392	[S II] 6731 99%	73.0446989417	0.629848051514	0.609000349176	0.586447524477	2.25236520095	119.845728198
red-0462-0577	0.340597034409	0.00165425727804	[S II] 6731 98%	29.0007932901	0.218564619913	0.241790211965	1.01642841275	1.26873613149	85.473850312
red-0517-0412	1.14976517401	0.00784594141452	[S II] 6731 99%	85.4308936477	0.987827408597	0.71226858096	0.550882165327	2.55965193845	240.610110858
red-0482-0532	0.277315255033	0.00289978044589	[S II] 6731 98%	22.4635718498	0.422816237575	0.187287007797	1.3160983363	1.37025834882	228.875853562
red-0603-0382	1.33914027827	0.00522057263945	[S II] 6731 99%	95.9419080255	0.641725358093	0.799902749065	0.380314202773	1.81161045345	248.205533468
red-0568-0322	0.291420236321	0.00201857627951	[S II] 6731 98%	23.4799327251	0.274981353016	0.195760779843	1.33592470945	1.41545903277	301.774070894
red-0477-0648	0.633288297001	0.00618331036587	[S II] 6731 98%	54.2225364073	0.801240898075	0.452073101589	0.565081812647	1.18412923358	82.468386025
red-0227-0402	0.377319750559	0.00244956253247	[S II] 6731 97%	25.0311308142	0.341544209191	0.208693685195	1.50653695831	1.61140969294	864.841447307
red-0175-0731	0.272989379886	0.00117734632922	[S II] 6731 97%	23.260627162	0.164756191898	0.193932349218	1.41530293843	1.48429630019	493.991881131
red-0266-0234	0.364067110912	0.00223229276518	[S II] 6731 98%	25.7785498791	0.306967696488	0.214925191082	1.03503901023	1.25934550747	204.479326015
red-0268-0411	0.333420224218	0.001248921505	[S II] 6731 98%	23.3781133311	0.172792869383	0.194911874345	1.21122695138	1.32735244235	235.089247119
red-0465-0442	1.03940871699	0.00496334761806	[S II] 6731 99%	78.8558508982	0.607027435137	0.657450046715	0.547363208649	2.42992999017	224.710803121
red-0396-0562	0.278740872765	0.00236334899282	[S II] 6731 98%	23.0580712868	0.322088577692	0.192243566863	1.24728486746	1.31745020996	249.676412901
red-0318-0384	0.33176132409	0.00131954630112	[S II] 6731 98%	23.1902280861	0.18216258722	0.193345406395	1.08187476519	1.33259669286	151.967003246
red-0378-0412	0.460609631521	0.0028285527935	[S II] 6731 98%	34.604409696	0.391892553589	0.288509609776	0.676190405381	1.34675435676	232.093359954
red-0251-0381	0.363058839966	0.00140743027443	[S II] 6731 98%	24.6933359103	0.19343412553	0.205877365634	1.22687661682	1.342713618	271.205426409
red-0330-0522	0.282085997504	0.00166152419309	[S II] 6731 97%	22.3125787067	0.23261986101	0.186028122783	1.40880787099	1.54420849196	407.314091292
red-0227-0582	0.285175546852	0.00167740384269	[S II] 6731 97%	22.3680436088	0.231621830441	0.186490553941	1.3582478735	1.41840599359	506.427720432
red-0227-0583	0.301246045972	0.00157339871265	[S II] 6731 98%	23.6620966529	0.217352915196	0.197279547081	1.05591692476	1.30633045977	112.501764576
red-0165-0770	0.233553679166	0.00098650791167	[S II] 6731 98%	20.6615130573	0.137296293825	0.172262585084	1.18893812862	1.2870101867	134.383481099
red-0672-0203	0.315417378927	0.00174979133243	[S II] 6731 98%	27.6297444486	0.261684457349	0.230359276726	1.37103297033	1.39892430949	337.459829628
red-0197-0713	0.23101199683	0.00121262255895	[S II] 6731 97%	20.0204288682	0.165898696399	0.166917631916	1.07155806022	1.26211051951	97.6413793176
red-0148-0501	0.38611890612	0.0011253402636	[S II] 6731 98%	27.3770333698	0.15672306958	0.228252332109	1.27240756522	1.36868128418	281.654499179
red-0214-0444	0.743037075721	0.00272810494361	[S II] 6731 98%	49.0658841896	0.363292506683	0.409080207558	0.8159619568	1.83316731997	161.044795484
