Section	Sum(E/W)	dSum	Strongest	E4363	dE4363	E/W 4363	k4363	kk4363	F4363
S30-12	0.00235286258519	1.00035124601e-05	H I 4340 99%	5.37819160266	1.03707574897	0.179159545923	1.36798075844	1.43045116365	17.6690100079
S30-13	0.00205687441211	9.20960786022e-06	H I 4340 99%	4.03771514585	1.00177036672	0.134505288309	1.38701519321	1.48143079954	12.0236089248
S30-10	0.00215928322865	8.25865182738e-06	H I 4340 99%	4.14900667792	0.747189035937	0.138212657221	1.38676456783	1.45089458785	13.2932095481
S30-11	0.0018215546557	1.46665646173e-05	H I 4340 99%	3.78085913571	0.914028756513	0.125948842287	1.42393403848	1.51546067631	12.2462745605
S30-16	0.00259702342457	1.61128525403e-05	H I 4340 99%	9.5171422138	1.20713135048	0.317037213152	1.19308119633	1.24840018642	29.6739281423
S30-17	0.00281946060949	1.28389000636e-05	H I 4340 99%	7.96744090742	1.44665441261	0.265413209606	1.14361290293	1.23992536214	28.5507741969
S30-14	0.00230188344216	1.10294067256e-05	H I 4340 99%	6.76807988978	1.18993116083	0.225459821703	1.30514682921	1.37094834611	21.1173059462
S30-15	0.0026409824802	1.13201087134e-05	H I 4340 99%	7.63056216663	1.23669904666	0.25419102812	1.23423108427	1.31732294255	25.3559742151
S30-18	0.00300922647646	1.71389910439e-05	H I 4340 99%	9.10932086797	1.28036514394	0.303451775419	1.15762167941	1.24742392007	40.5189536286
S30-19	0.00317810093894	1.27692961201e-05	H I 4340 99%	9.89483095507	1.53788972063	0.329618866687	1.12915093357	1.20797866479	47.1369913786
S60-04	0.00109308522623	4.87776304628e-06	H I 4340 99%	1.92709248054	0.43466207309	0.0641957444568	1.57009545936	1.60250461517	5.11211859273
S30-23	0.0024798317689	9.34714968446e-06	H I 4340 99%	4.83727809936	0.931184415868	0.161140511869	1.3085647792	1.45304411479	11.0269466258
S60-06	0.00123138316969	4.93494762828e-06	H I 4340 99%	2.48524948079	0.567417881175	0.0827891978156	1.52684941398	1.56297427603	7.72366609708
S90-08	0.000840878768476	4.35605587233e-06	H I 4340 99%	2.336200388	0.540638280113	0.0778240404251	1.59844946652	1.60696760902	9.08938630697
S60-00	0.00113556032669	1.62469351732e-05	H I 4340 99%	1.3473642814	0.925986479183	0.0448837063983	1.55755607637	1.61082130374	2.30521939763
S60-01	0.00120279836672	1.3421730598e-05	H I 4340 99%	1.12432017797	0.751950298637	0.0374536103282	1.53155874531	1.62012610765	2.01928870707
S60-02	0.00112575619726	9.6759472129e-06	H I 4340 99%	2.03792796545	1.17093540699	0.0678879214219	1.58145459974	1.60805629284	4.08981699634
S60-30	0.00172422418549	1.32879316318e-05	H I 4340 99%	1.68775675904	0.836988178257	0.0562229382879	1.51091883571	1.57444060898	1.45634635841
S90-03	0.000987073564623	3.96477976341e-06	H I 4340 99%	1.0938645285	0.225040896691	0.0364390647833	1.65700710872	1.67989461418	2.5564639415
S90-02	0.000934953036653	5.26272536392e-06	H I 4340 99%	1.46404517901	0.37439897718	0.048770607085	1.69463952713	1.66690455233	3.00489907042
S90-01	0.00105427561089	7.89280084088e-06	H I 4340 99%	0.932992253261	0.470764861636	0.0310800508411	1.59596954835	1.63349645185	1.72263470551
