Section	Sum(E/W)	dSum	Strongest	E6716	dE6716	E/W 6716	k6716	kk6716	F6716
S30-12	0.346132017442	0.00417311291802	[S II] 6731 97%	33.0391867868	0.618129284847	0.275459774373	1.07018779275	1.37310714951	55.2069781663
S30-13	0.335937616297	0.00379195863334	[S II] 6731 97%	32.3268542393	0.561090998981	0.269520797603	1.05575594928	1.39213777578	47.5789000698
S30-10	0.254255769232	0.00296122110429	[S II] 6731 96%	25.797550225	0.440200755773	0.21508360391	1.06597439033	1.35257605209	41.2935459445
S30-11	0.310423218002	0.00339927495005	[S II] 6731 97%	31.9281061219	0.491282193816	0.266196288827	1.01531733446	1.29780165637	47.8792211813
S30-16	0.291291895431	0.0038753451935	[S II] 6731 97%	22.6863670023	0.542341933327	0.189144532404	1.1966462859	1.51186192338	46.0776618667
S30-17	0.408996032441	0.00479352172705	[S II] 6731 97%	29.2326563081	0.678117044189	0.24372333868	1.18298341246	1.42780647831	70.4444357386
S30-14	0.293463404421	0.00448842255173	[S II] 6731 97%	26.9559657046	0.654787870014	0.224741737105	1.09522426005	1.41340938083	45.8250889673
S30-15	0.298277670082	0.00419264708411	[S II] 6731 97%	25.4822183837	0.619714200078	0.212454567112	1.1327216403	1.44008992208	50.466998767
S30-18	0.54430184917	0.00472240884392	[S II] 6731 98%	37.3180552878	0.69128771094	0.311134264773	1.15523591957	1.38015891931	107.580586199
S30-19	0.567428842637	0.00461092266997	[S II] 6731 98%	38.3388557778	0.669186663209	0.319645051509	1.13201770754	1.39250133355	118.921668335
S60-04	0.605806461089	0.00412112974198	[S II] 6731 99%	71.6480709172	0.607585004335	0.597356150939	0.869477977672	1.15919620424	68.3568816474
S30-23	0.447350464815	0.00338703339563	[S II] 6731 98%	41.3837953635	0.495382407684	0.345031825604	1.07439408519	1.40126048434	50.2871276159
S60-06	0.886522399006	0.0046098415829	[S II] 6731 99%	82.3575312966	0.655807008028	0.686644835882	0.893199657857	1.21267718133	97.3447192415
S90-08	0.491026121876	0.00245657280474	[S II] 6731 99%	49.9690951206	0.356769211007	0.416610607167	0.822914200485	1.03623635022	65.0191199978
S60-00	0.481553568212	0.0113922894522	[S II] 6731 99%	66.8954370885	1.77958908766	0.557731705865	0.827381226635	0.965325218404	39.4782704067
S60-01	0.527023937729	0.00904382595926	[S II] 6731 99%	67.8383721093	1.34303091111	0.565593299728	0.962616091476	1.43023254042	49.7571314481
S60-02	0.546163367787	0.00746647260801	[S II] 6731 99%	70.8630077299	1.12046031895	0.590810792247	0.956988747346	1.27578752536	55.8750683454
S60-30	0.387997089843	0.0114757229433	[S II] 6731 98%	49.0737104893	1.4427319063	0.409145458278	0.872729101303	1.15780268505	15.8997575756
S90-03	0.502609037722	0.00453310728243	[S II] 6731 99%	61.98868859	0.64946492735	0.516822350467	0.8010447455	1.07966114458	45.4795389149
S90-02	0.543196055187	0.00461422058669	[S II] 6731 99%	69.4435942115	0.656261888806	0.578976623021	0.825367805121	1.11358100337	45.1053685251
S90-01	0.575741008925	0.00571981576709	[S II] 6731 99%	74.4831529619	0.848602695651	0.620993266023	0.887554533012	1.18354235831	49.6578588008
S90-00	0.497231169949	0.00891033331672	[S II] 6731 99%	67.6977295117	1.3261366174	0.564420710994	0.754123834623	0.975124058907	35.512933153
S90-07	0.560537370387	0.00269148592913	[S II] 6731 99%	59.550476555	0.386827051441	0.49649408569	0.807415935577	1.04038661279	60.7734287901
S60-09	0.742201463386	0.00332803408179	[S II] 6731 98%	63.7581135455	0.479070949106	0.531574692955	1.06810348151	1.32820385176	138.02737959
S90-05	0.586394188871	0.00316677093217	[S II] 6731 99%	68.6743392293	0.459087505532	0.57256306311	0.728662187766	0.920658669266	62.3216059449
S90-04	0.402835373086	0.00331839328953	[S II] 6731 99%	48.1182854131	0.479670923612	0.401179730259	0.760486445197	0.966757124294	40.3294419941
S60-32	0.313141971688	0.0191341314334	[S II] 6731 98%	42.5220084025	2.75375320983	0.35452152367	0.855237737843	1.05913237907	11.465858664
S30-27	0.34032260128	0.00475355559572	[S II] 6731 98%	38.1643775677	0.654159754743	0.318190362909	1.03867447745	1.34599195828	21.1776417671
S90-11	1.13451830585	0.00632563528902	[S II] 6731 99%	95.2219403502	0.916072010161	0.793900115445	0.945976902315	1.21526433375	175.173217984
S90-12	0.580161741766	0.00382094399709	[S II] 6731 98%	50.1021158806	0.554429577058	0.417719649855	1.00683350157	1.23952025976	94.6710045708
S90-13	0.581222360009	0.00511853474535	[S II] 6731 98%	50.625103125	0.755533246211	0.422079985637	1.0443317862	1.31922331165	84.8899472168
S90-15	0.448808000639	0.00357610914904	[S II] 6731 98%	37.5998851343	0.510110679571	0.313483983198	1.0305769007	1.30347640091	64.5516156305
S30-29	0.377448863004	0.00616240353891	[S II] 6731 98%	43.115115483	0.861320343168	0.35946647415	1.07122356652	1.363718195	20.2594494029
S30-28	0.336200366443	0.00462959625632	[S II] 6731 98%	41.4873392165	0.704400235062	0.345895108547	1.09298623988	1.35637352298	22.1723247445
S90-18	0.327393315567	0.00338198278074	[S II] 6731 97%	28.9635229556	0.486676324978	0.241479475566	1.09389394408	1.3467002502	44.7065647181
S90-19	0.33092021413	0.00310285608206	[S II] 6731 97%	28.9436800027	0.434736111398	0.241314037616	1.09569438066	1.33116157033	50.7407809567
S90-14	0.542751139126	0.00474984377677	[S II] 6731 98%	45.3600291561	0.682394056116	0.378183139843	1.01807229881	1.3237047268	75.4854443375
S30-22	0.40104434698	0.00348608240055	[S II] 6731 98%	33.4419008813	0.501032442338	0.27881734895	1.06799143966	1.3549373327	54.3000423111
S30-21	0.442714306381	0.00366171290167	[S II] 6731 98%	34.1286772324	0.526489344565	0.284543254372	1.02451143297	1.30144490164	60.5629256602
S30-20	0.5345079933	0.00471467216809	[S II] 6731 98%	38.2526091391	0.675794439437	0.318925981763	1.05841283061	1.34109898689	82.4654436877
S90-10	0.973169528302	0.00542880856732	[S II] 6731 99%	83.8987294451	0.788747915064	0.699494368075	0.914106578632	1.16107426038	140.504950374
S30-26	0.475430516921	0.0053560992513	[S II] 6731 98%	50.7222425378	0.767015236536	0.422889872421	1.04652382045	1.40920829725	30.6430611334
S30-25	0.491022045724	0.00459527076329	[S II] 6731 98%	49.8709537652	0.639990868689	0.415792366821	1.00464715613	1.33871824744	33.5215706657
S30-24	0.460068834364	0.00346983190406	[S II] 6731 98%	44.5610567581	0.511980757728	0.371521814977	1.01409224474	1.36345371179	40.8776940653
S90-16	0.445584241066	0.00530364277988	[S II] 6731 98%	36.2620705189	0.765104892101	0.302330133847	1.0769128875	1.35516451024	66.3785397757
S60-05	0.794537025494	0.00453987069458	[S II] 6731 99%	87.4532166942	0.639799125964	0.729129427254	0.878952098036	1.14990494616	88.3132129704
S90-09	0.74891314152	0.0037673153539	[S II] 6731 99%	68.0041243322	0.547464753267	0.566975236584	0.877073759943	1.09957802419	102.855190132
S60-29	0.391080385921	0.00896217635205	[S II] 6731 98%	53.4174156489	1.27669040961	0.445360515596	0.937743159023	1.21203683837	20.9461715181
S60-07	0.704657816825	0.00330072519094	[S II] 6731 99%	66.3637180776	0.469898536436	0.553298570155	0.915865751791	1.18828360675	96.4765502699
S90-21	0.281340555911	0.00266595550944	[S II] 6731 97%	27.6831894128	0.375911706765	0.230804866923	1.08293092072	1.46554201105	20.972752662
S90-20	0.337530872803	0.00303942753159	[S II] 6731 97%	30.993640456	0.441598029794	0.25840530707	1.09511917336	1.31624196719	43.5657713931
S90-23	0.282935185681	0.00373171869447	[S II] 6731 97%	28.6300732739	0.506228376218	0.23869938371	1.10391608927	1.42876033722	17.0466844314
S90-22	0.265218131627	0.00803503554466	[S II] 6731 97%	27.0715270685	0.487601819659	0.225705214427	1.07534361208	1.49430695562	14.8941890842
S90-25	0.321569232872	0.00368585060676	[S II] 6731 97%	37.093452455	0.509641203328	0.309261668876	1.01931205569	1.28554331234	25.7147771545
S90-24	0.314347211468	0.00264246599021	[S II] 6731 97%	35.0388877906	0.380537964064	0.29213201243	1.02561040627	1.2897489476	25.3798324021
S90-27	0.329493096909	0.00347885604015	[S II] 6731 97%	41.3011267124	0.502239398653	0.344342586849	1.00917698544	1.27498347341	22.6604163371
S90-26	0.296446015762	0.00350196331782	[S II] 6731 97%	37.0005850151	0.48626952696	0.308487399091	1.01081763189	1.3205688033	22.2453517964
S90-29	0.324565074191	0.00421578456319	[S II] 6731 97%	43.7005523197	0.610243351431	0.364347475004	0.975913715503	1.25036012527	18.0426387853
