Section	Sum(E/W)	dSum	Strongest	E4340	dE4340	E/W 4340	k4340	kk4340	F4340
S30-12	0.123429611698	0.0237920793701	[O III] 4363 100%	183.899848115	0.789622131165	0.385892943868	1.38825589587	1.4557820996	617.049718464
S30-13	0.0926728392929	0.0229821207406	[O III] 4363 100%	160.68906352	0.726826364536	0.337187748683	1.40324782774	1.48904660906	486.591043574
S30-10	0.0952267559066	0.0171416416487	[O III] 4363 100%	168.788553715	0.651863879922	0.354183608914	1.40626804308	1.46899732517	551.748681908
S30-11	0.0867758884412	0.0209691997379	[O III] 4363 100%	142.298311437	0.677750706201	0.298596844266	1.44184719298	1.5257935464	469.088091793
S30-16	0.218388194042	0.0276934136366	[O III] 4363 100%	202.997835691	0.879437415119	0.42596790164	1.20523266325	1.26063699272	642.806846283
S30-17	0.182835431648	0.0331884306777	[O III] 4363 100%	220.57787918	1.01371939157	0.462857626156	1.15413682772	1.25701098026	802.724893912
S30-14	0.155315998977	0.0272988126971	[O III] 4363 100%	179.88990955	0.870419609524	0.37747854324	1.3233477393	1.3894134243	571.969056307
S30-15	0.175108034682	0.0283717384247	[O III] 4363 100%	206.393972512	0.893346609439	0.433094309026	1.24722659687	1.33166051998	696.704306903
S30-18	0.209033725096	0.0293735074575	[O III] 4363 100%	235.398905841	0.903735541468	0.493957867227	1.1656008007	1.26182725442	1059.84767514
S30-19	0.227054871525	0.0352815060338	[O III] 4363 100%	248.700092814	1.00756815996	0.521868897336	1.13724354518	1.21770436872	1199.6521295
S60-04	0.0442312200904	0.00997180249743	[O III] 4363 100%	85.4624337787	0.384946272094	0.179333210435	1.5899970414	1.6197390817	230.812809014
S30-23	0.111018035669	0.0213627727338	[O III] 4363 100%	193.963942392	0.737431216444	0.407011302626	1.32310160316	1.46308001886	449.280925547
S60-06	0.0570390695235	0.0130174206438	[O III] 4363 100%	96.2743007734	0.389566419636	0.202020685308	1.55511749126	1.59029175984	306.702937211
S90-08	0.0536154038458	0.0124030562862	[O III] 4363 100%	65.595915485	0.340216683577	0.137645578241	1.6239903046	1.63124567754	260.748285048
S60-00	0.0309312200096	0.0212435242798	[O III] 4363 100%	88.7864809594	1.27955598258	0.186308345898	1.57761303742	1.64812627259	154.631266203
S60-01	0.0258148839445	0.0172508729974	[O III] 4363 100%	94.1304338436	1.05337222367	0.197522024057	1.55882171045	1.6369347906	173.044816548
S60-02	0.0467737868566	0.0268630214956	[O III] 4363 100%	88.0449025177	0.764010079139	0.184752227766	1.6001323216	1.62791274528	179.669377559
S60-30	0.0387509336569	0.0192017695769	[O III] 4363 100%	134.911379574	1.01188002676	0.283096206761	1.53795488271	1.60110205074	119.223638044
S90-03	0.0251154063139	0.00516277932296	[O III] 4363 100%	77.1045524954	0.29749079881	0.161795145853	1.68207696999	1.69804985953	183.87586674
S90-02	0.0336065746328	0.00858927636262	[O III] 4363 100%	73.058563927	0.411653979759	0.153305098387	1.72201316587	1.68593565759	153.240319961
S90-01	0.0214245711082	0.0108000548428	[O III] 4363 100%	82.4058577968	0.62247373406	0.172919332904	1.61463410765	1.64336355445	154.694241373
S90-00	0.0416608154447	0.0250381244108	[O III] 4363 100%	77.160092297	0.651329111993	0.161911689818	1.66041857821	1.62652537298	137.933021052
S90-07	0.0346572138609	0.00980010741726	[O III] 4363 100%	71.5184221088	0.272118997964	0.150073285711	1.67642066635	1.7006175684	234.592641605
S60-09	0.135780267481	0.0263121262155	[O III] 4363 100%	209.912389395	0.767657098535	0.440477307232	1.33658329523	1.41214595791	880.287465075
S90-05	0.0219283743741	0.00427244551554	[O III] 4363 100%	64.2852060876	0.198633781395	0.134895203441	1.69208061686	1.70755371418	209.718236771
S90-04	0.0232265496202	0.0064142937849	[O III] 4363 100%	58.7328403848	0.241234734885	0.123244194653	1.69604403468	1.73091659605	169.9462073
S60-32	0.170962131028	0.0663448911933	[O III] 4363 100%	120.66066572	1.94233721288	0.253192702338	1.30486866805	1.2807718724	76.8297721367
S30-27	0.0740944101156	0.0204926289112	[O III] 4363 100%	131.487796963	0.712057752736	0.275912207502	1.50350010156	1.50497433247	163.471725181
S90-11	0.076416479474	0.0181847244251	[O III] 4363 100%	121.27218097	0.53094228391	0.254475897633	1.45077305115	1.49413575019	529.624746649
S90-12	0.0894132768214	0.0194490196019	[O III] 4363 100%	161.484933882	0.641091169837	0.338857792244	1.37917468793	1.42041060452	647.012756651
S90-13	0.127713844351	0.0283365115458	[O III] 4363 100%	168.115917732	0.757094262928	0.352772158704	1.3496557214	1.39676081106	563.959893246
S90-15	0.146878901098	0.0332589741482	[O III] 4363 100%	174.238770376	0.874193050328	0.365620269541	1.37598228651	1.43938039268	618.236300183
S30-29	0.0825110175926	0.0383422277356	[O III] 4363 100%	159.024519415	1.07582087832	0.333694891939	1.48043505231	1.49933975484	159.841263404
S30-28	0.0698921722372	0.0232362104244	[O III] 4363 100%	141.537479289	0.691667579117	0.297000324418	1.47786045126	1.56210767099	158.306119201
