PA	Section	x0	F487N	F547M	Sum(E/W)_1	dSum_1	Strongest	E4861	dE4861	E/W 4861	k4861	kk4861	F4861	Sum(E/W)_2	dSum_2
-90	S30-20	52.65	2.52607827278	2.51482666549	0.00156244857367	0.00147875238916	He I 4922 70%	606.52879156	7.01661700259	9.79141490479	1.06843636962	2.46295998427	1823.94705352	0.0382801952074	0.0271586260438
-90	S60-20	52.65	1.50873647892	1.63271338656	0.00140883858254	0.00193683316758	He I 4922 66%	546.165669349	6.36844183879	8.81695106607	1.07055637938	2.43795394333	958.586767171	0.0318518009247	0.0124599495104
-90	S90-20	52.65	0.938419457437	1.164754953	0.00302662383448	0.00240895379926	He I 4922 82%	597.398686044	6.90467830404	9.64402429039	1.06175781391	2.37579097907	1125.01844894	0.035091410572	0.00861440424097
-90	S30-21	65.65	2.47050122988	2.35565228397	0.00194141736584	0.00199462351433	He I 4922 73%	581.594133425	6.52721110694	9.38888564862	1.07393756168	2.41126871688	1494.94279182	0.0320439746919	0.00310352180676
-90	S60-21	65.65	1.21217004256	1.28202277897	0.00158195650547	0.00204575640123	He I 4922 74%	489.290593095	5.54972024812	7.898796022	1.11899253147	2.36307610549	806.757740407	0.0332219829615	0.00111914090115
-90	S90-21	65.65	0.374640376775	0.614663888926	0.00134052745818	0.00159920896861	He I 4922 77%	353.360164324	4.23462809389	5.70442166615	1.13098416233	2.24847919947	386.331240582	0.0234285565299	0.239796498856
-90	S30-22	78.65	1.98641223722	1.83820738551	0.00103998742826	0.000792769216467	He I 4922 52%	567.326165062	6.23964924013	9.15855264542	1.06407367279	2.3455439333	1268.25411618	0.0329594629946	0.00319364317354
-90	S60-22	78.65	1.17821332071	1.13927635316	0.00190932702606	0.00237552917902	He I 4922 76%	560.01838583	6.46770544517	9.04058050709	1.08113634717	2.38101275024	799.216156705	0.0331940492463	0.0169112305621
-90	S90-22	78.65	0.485779890421	0.635837379482	0.000934672404669	0.000835527956765	He I 4922 71%	320.288474418	3.610041626	5.1705333463	1.13015921812	2.218736723	255.910325126	0.022694625033	0.00316902966207
-90	S30-23	91.65	1.31012876264	1.31819823576	0.00094846746199	0.000999460390815	He I 4922 50%	570.362145454	6.16148392986	9.2075635812	1.07055739412	2.42698812557	954.284247641	0.0346070756781	0.010242627316
-90	S60-23	91.65	1.0334088676	1.00257782902	0.00131423638781	0.00144317864184	He I 4922 64%	569.899968511	5.98688036441	9.2001024907	1.0961330964	2.37997504129	724.319371283	0.030085202697	0.00251434666974
-90	S90-23	91.65	0.893655327485	0.85743054465	0.000822167939519	0.000665045643205	He I 4922 59%	397.761375131	4.37923299515	6.42120656299	1.11533722931	2.29082455499	330.642539079	0.0264243191575	0.00128772786448
-90	S30-24	104.65	1.07796220875	1.08772303959	0.00147760037664	0.00171289467791	He I 4922 73%	498.861722594	5.04690878864	8.05330624697	1.10603793933	2.35750124054	689.699126655	0.0259675878299	0.00793420282873
-90	S60-24	104.65	0.785466256306	0.761380396408	0.000958585435288	0.000968500661451	He I 4922 55%	543.573514316	5.32030646726	8.77510496447	1.08862582011	2.33996656547	568.351865016	0.032471906685	0.0340613961596
-90	S90-24	104.65	1.06325318449	0.897441606441	0.00236462893911	0.00148383472248	He I 4922 78%	604.267789749	6.03059819323	9.75491473012	1.09520413637	2.30764217443	645.840311844	0.0298587281086	0.0216245081983
