Section	Sum(E/W)	dSum	Strongest	E6583	dE6583	E/W 6583	k6583	kk6583	F6583
S30-12	0.0742745823156	0.000316870423152	H I 6563 99%	443.105501358	10.8252445061	15.8889402069	1.05168305327	2.13796080184	742.326789217
S30-13	0.0677343265085	0.000332064931813	H I 6563 99%	427.758736366	11.0648181871	15.3386337211	1.03822743457	2.27811707242	631.638600047
S30-10	0.070327309871	0.000794269103108	H I 6563 99%	275.775853723	9.78035681255	9.88880985881	1.04766724765	1.94796027251	442.632594864
S30-11	0.0634559035265	0.000632561832002	H I 6563 99%	380.429437432	22.4315283339	13.6414929758	0.998871267104	1.76066455081	572.246892297
S30-16	0.0754783140821	0.00116448319394	H I 6563 99%	386.476814435	15.3786343048	13.8583406821	1.1594050913	2.38672499154	775.929505822
S30-17	0.0764994784029	0.000367028410924	H I 6563 99%	625.61817064	13.4243358049	22.4335055088	1.15328541219	2.56868168381	1499.48616249
S30-14	0.0742993023442	0.00059506526238	H I 6563 99%	371.698284742	13.4827148458	13.3284100586	1.07080665694	2.35260625285	630.284560284
S30-15	0.0763375069627	0.00105285122871	H I 6563 99%	401.712573626	15.7097442222	14.4046667062	1.10554988651	2.34251420148	792.215815752
S30-18	0.0761928024114	0.000354182140423	H I 6563 99%	879.168596668	14.3194947693	31.5253528144	1.1381650844	2.49488751875	2547.52263213
S30-19	0.07868719322	0.000326780836336	H I 6563 99%	1024.83479471	13.2567871377	36.7486721	1.11278969647	2.43763825923	3188.09601695
S60-04	0.0405853278904	0.000126098263875	H I 6563 99%	543.040500647	5.22705698286	19.4724236515	0.868490905524	1.64996325491	527.967006196
S30-23	0.0647505501467	0.000189430809856	H I 6563 99%	491.16606483	7.66606407961	17.6123027402	1.06074740942	2.08888915858	601.177872837
S60-06	0.0463182458323	0.000134547828215	H I 6563 99%	702.187592702	5.59289958905	25.1791427557	0.895311261427	1.80043368366	848.758628131
S90-08	0.039287084157	0.000199287684493	H I 6563 99%	539.563195141	7.8928816116	19.3477339351	0.823677549156	1.46474749269	716.932713326
