Section	Sum(E/W)	dSum	Strongest	E6563	dE6563	E/W 6563	k6563	kk6563	F6563
S30-12	0.0562602134942	0.00408074138079	[N II] 6548 99%	3168.65737082	13.5279948361	172.455415565	1.04902826677	2.04642944275	5311.63030416
S30-13	0.0551254638871	0.00433310395214	[N II] 6548 99%	2888.27431856	14.1745805508	157.195458386	1.03574724934	2.18653385456	4268.08112084
S30-10	0.0656503910445	0.010762101481	[N II] 6548 99%	2995.59347441	33.8878060876	163.036345378	1.04509207838	1.87108179221	4811.17281388
S30-11	0.0482812111537	0.00829236346393	[N II] 6548 99%	2707.1882266	26.999365263	147.339777071	0.996316747726	1.70521471099	4077.02840933
S30-16	0.0789066982952	0.0169304635352	[N II] 6548 99%	3211.61989401	49.6305653669	174.793667678	1.15434756792	2.27591519658	6439.95895918
S30-17	0.0756020878812	0.00490004438002	[N II] 6548 98%	3257.00944279	15.6626242653	177.264011606	1.14894497352	2.47132639314	7801.55086805
S30-14	0.0593437356601	0.00756901457032	[N II] 6548 99%	3168.51477248	25.4096441798	172.447654595	1.06783516303	2.25559066666	5374.69931843
S30-15	0.0879834307535	0.0144359812174	[N II] 6548 99%	3245.28300272	44.9130768389	176.625795523	1.10189776198	2.23387047782	6398.80735295
S30-18	0.0935611440337	0.00455041649773	[N II] 6548 98%	3237.31891123	15.1192560238	176.192346732	1.13524725676	2.39141169112	9386.03168061
S30-19	0.102681185068	0.0039719764808	[N II] 6548 98%	3341.26337027	13.961127721	181.849564531	1.10991013555	2.32489523056	10400.0360498
S60-04	0.0529769677256	0.00149490418633	[N II] 6548 98%	1723.63273333	5.38879740614	93.8093850239	0.868554800041	1.59403290935	1681.16831746
S30-23	0.0510406414412	0.00230288478718	[N II] 6548 98%	2761.57583183	8.09297244276	150.299843738	1.05885448243	2.01038237518	3384.69715281
S60-06	0.064913588918	0.00152979041793	[N II] 6548 98%	1965.49534796	5.75232328702	106.972852334	0.895960770235	1.73004903442	2384.95944262
S90-08	0.0505755203771	0.00253253181829	[N II] 6548 98%	1668.84838415	8.50981649052	90.8277254128	0.824411358899	1.41281786784	2226.39411878
