Section	Sum(E/W)	dSum	Strongest	E4861	dE4861	E/W 4861	k4861	kk4861	F4861
S30-12	0.00234576475051	0.00267087099496	He I 4922 78%	565.540551267	6.07462187862	9.12972683241	1.11002814028	2.46650431428	1354.48912947
S30-13	0.00204161502771	0.00207520971764	He I 4922 77%	488.806723353	5.66132617185	7.89098473674	1.1173471272	2.46731777073	1052.14321734
S30-10	0.00226048027105	0.00276734800945	He I 4922 78%	529.178642757	5.41775928107	8.54272331681	1.11553079247	2.36170862035	1224.94305107
S30-11	0.000899631318625	0.000663306550438	He I 4922 55%	444.243441287	4.94373365603	7.17158346462	1.13221400817	2.31493151642	1026.57851537
S30-16	0.00366295637944	0.00246533603166	He I 4922 81%	608.538371357	7.74154034079	9.82385628242	1.01640670258	2.53549182833	1450.70604302
S30-17	0.0011123471545	0.000958407833985	He I 4922 44%	628.919349262	7.95323370817	10.1528738222	1.01560414181	2.47716513453	1797.93710224
S30-14	0.00175424477642	0.00163437053155	He I 4922 67%	552.248608064	6.60815334482	8.91515015838	1.04860171171	2.46656273256	1242.07783803
S30-15	0.00173105304708	0.00186240621198	He I 4922 62%	606.608696715	7.50257077138	9.79270484276	1.03979168606	2.52579359817	1523.93800454
S30-18	0.00171212286987	0.00136995572377	He I 4922 68%	656.646505737	8.38003196214	10.6004833949	1.02546937193	2.52230819842	2321.94449995
S30-19	0.000966033722958	0.00081594330059	He I 4922 50%	683.183646867	7.89217912252	11.0288821169	1.01366168431	2.45407286174	2622.19166379
S60-04	0.000470499703103	0.000169412373813	He I 4922 81%	267.486514603	1.85197096385	4.31813210248	1.22648647232	1.85084509646	497.454244214
S30-23	0.00094846746199	0.000999460390815	He I 4922 50%	570.362145454	6.16148392986	9.2075635812	1.07055739412	2.42698812557	954.284247641
S60-06	0.000465458383759	0.000209977179286	He I 4922 78%	313.825258739	2.71506265568	5.06619530461	1.17243220951	1.98274427887	672.85671119
S90-08	0.00020789896056	0.000268219287863	He I 4922 60%	234.011036913	2.22351438789	3.77772528954	1.2236269242	1.92410858751	625.67344054
S60-00	0.000181006003217	0.000130445096404	He I 4922 40%	285.650199999	3.10366483719	4.6113550828	1.20327929209	1.91689706104	338.754606296
S60-01	0.000207823233224	0.000288873530895	He I 4922 45%	309.863242025	2.27465468798	5.00223502763	1.15744463395	1.93444038891	377.600495991
S60-02	0.00031504304785	0.000257323522473	He I 4922 69%	275.644498622	2.47016293862	4.44982940594	1.21887317743	1.95391086081	382.512098105
