Section	Sum(E/W)	dSum	Strongest	E6583	dE6583	E/W 6583	k6583	kk6583	F6583
red-0586-0352	0.0458019885874	0.000192819314567	H I 6563 99%	352.009037175	8.22465225434	12.6223902137	1.28832702485	2.38598824341	3996.82166851
red-0586-0292	0.0436449838434	0.000118261723923	H I 6563 99%	401.36990123	5.1219724412	14.3923791106	1.23521157952	2.06043620416	5043.53881769
red-0603-0203	0.0466865858917	0.000127643549346	H I 6563 99%	426.626893031	5.37979699207	15.2980479215	1.27056413028	2.3301622229	6609.00233724
red-0249-0504	0.0741245905483	0.000147478139729	H I 6563 99%	676.733164186	6.60276962305	24.2663942309	1.15472581991	5.0450969843	2146.95136365
red-0197-0653	0.0592157879329	0.000164618871722	H I 6563 100%	382.393558503	7.01000978721	13.7119227091	1.10088699393	3.62284360022	2144.7443367
red-0130-0471	0.0574739319966	0.00010124143053	H I 6563 99%	578.632755988	4.36323886673	20.7486958151	1.13151463351	2.28303210806	5579.41345014
red-0344-0532	0.0343329960292	6.68773756986e-05	H I 6563 99%	280.556810575	2.87465077749	10.0602460909	1.21237254363	1.71686750083	3541.04159809
red-0447-0233	0.04179036583	0.000122201487422	H I 6563 99%	410.085256337	5.28083932637	14.7048955558	1.23712469106	2.16701844881	6028.70886284
red-0268-0650	0.0450127333871	0.000125489725676	H I 6563 99%	354.273066165	5.23454943032	12.7035740879	1.17311833634	2.1315574182	2738.06596954
red-0158-0402	0.0515908529267	0.000157974195826	H I 6563 99%	522.966365941	6.51421579304	18.7526024688	1.36100494663	2.5116449714	12042.5506649
red-0268-0710	0.0481902394503	0.000106622890167	H I 6563 100%	250.698847874	4.49435912376	8.9895950098	1.15539598164	2.11827988836	1920.03971735
red-0534-0442	0.0784984040881	0.000157025192021	H I 6563 99%	649.785488109	6.90221697542	23.3001006223	0.519707877867	1.88315956395	3152.61689667
red-0283-0384	0.0604206661318	0.000172370440766	H I 6563 99%	555.633064108	8.14281571406	19.9239695864	1.05602865771	3.36311327114	3857.48602873
red-0542-0419	0.0498950023003	0.000307816247154	H I 6563 100%	373.657907316	12.8619166615	13.398678484	1.35076492355	3.39929399581	6307.57995
red-0413-0352	0.0398848945231	8.08239190681e-05	H I 6563 99%	372.405685741	3.38222400629	13.3537761444	1.2230394493	1.97770951167	4301.78948752
red-0258-0203	0.0511199810878	0.000526940264291	H I 6563 99%	680.771852757	17.7197051864	24.4112141011	1.30571118625	1.43025382552	17420.0989942
red-0534-0562	0.0270018782835	7.96333436445e-05	H I 6563 99%	234.61181651	3.39973659022	8.41274394689	1.18852833462	1.64868275199	2825.46590884
red-0309-0352	0.0523984963276	0.000158134447269	H I 6563 99%	461.888778006	6.60717672112	16.5624736175	1.22972689119	2.30512544364	8144.16024613
red-0347-0552	0.0555472953644	0.000158684122132	H I 6563 100%	399.607265429	6.82396410433	14.3291742648	1.31488177132	2.66364882205	6705.48718584
red-0534-0382	0.0449927247613	0.000710011076691	H I 6563 99%	639.084092957	29.7815269049	22.91636847	1.262404977	1.36477049642	7130.7704349
red-0209-0312	0.0684652789807	0.000388376004029	H I 6563 99%	675.671364341	17.1872149669	24.2283200607	1.40532290141	2.71745326776	23441.4789521
red-0465-0382	0.0434813594468	0.000451322557561	H I 6563 99%	623.390544307	18.4164794729	22.3536269663	1.24710484558	1.68117502273	6650.28551268
red-0217-0560	0.0512595224358	9.95682294122e-05	H I 6563 99%	428.534828427	4.11957772247	15.3664629408	1.03326460334	2.2037889685	3191.11918912
red-0286-0441	0.0461925596222	0.000337816701369	H I 6563 99%	491.939064289	13.9584684052	17.640021065	1.18038674726	1.68402177866	4480.25125696
red-0209-0671	0.0638356630435	0.000188103550759	H I 6563 100%	409.362484552	7.89546685508	14.6789783022	1.35734061431	2.44380575091	9201.39805661
red-0286-0680	0.0453111857842	8.86139021087e-05	H I 6563 100%	275.080543559	3.78833402986	9.86387732788	1.17440505155	2.70862193077	2107.59935294
red-0145-0563	0.0601727513463	0.000184334185957	H I 6563 99%	519.647711696	7.89804498899	18.633601692	1.05880067392	3.94195484174	2894.66447074
red-0568-0502	0.0314772407465	0.000110666801622	H I 6563 99%	233.312865296	4.68608567389	8.36616596914	1.31661176406	1.91200375378	2478.27697011
red-0165-0411	0.0497126601192	7.91163424167e-05	H I 6563 99%	578.538813427	3.26376733593	20.7453272094	1.19821337296	2.41206764163	5813.16083325
red-0209-0492	0.0516916139602	0.000122355261245	H I 6563 99%	547.512651542	4.999861636	19.6327866755	1.4053908393	2.49705046183	12773.9093262
red-0689-0532	0.0356313728391	0.000152761976566	H I 6563 100%	247.626006591	6.48285294162	8.87940862923	1.23517240368	2.45412785398	2085.64833716
red-0208-0221	0.0473924924674	0.000161995314255	H I 6563 99%	264.454685254	6.90594751331	9.48285378667	1.3149066659	1.97055365359	11496.1885683
red-0482-0412	0.051463169859	0.000156143532999	H I 6563 100%	430.170825627	6.77991029038	15.4251267615	0.785175227285	1.9510983979	3804.27437936
