Section	Sum(E/W)	dSum	Strongest	E5755	dE5755	E/W 5755	k5755	kk5755	F5755
S30-12	0.000204428492423	1.08171886581e-06	[O III] 5007 25%	4.04986306757	0.490464779789	0.219571828918	0.986709546891	0.990137262754	7.28189717096
S30-13	0.000185768954977	1.35145204662e-06	[O III] 5007 25%	4.13984748676	0.457031519464	0.224450523127	0.983366836081	0.98564803727	6.62326338022
S30-10	0.000189667494496	9.24872888617e-07	[O III] 5007 26%	2.24480311869	0.377362089519	0.121706714056	0.985483412376	0.995730252004	3.87767202925
S30-11	0.000168526547871	2.91780683662e-06	[O III] 5007 23%	3.5146732816	0.431264313358	0.190555391038	0.975319808222	0.97376521039	5.90902540071
S30-16	0.000224251874273	3.13001410261e-06	[O III] 5007 30%	3.44913883847	0.490336487472	0.187002303614	1.02075833852	1.02517240394	6.97494095827
S30-17	0.000225227359328	1.56867021198e-06	[O III] 5007 27%	10.0358774921	0.700673234534	0.544116168613	1.01812159935	1.02099142814	24.2945867521
S30-14	0.000205741620256	1.10292294348e-06	[O III] 5007 27%	2.8955469561	0.4175222553	0.156988157442	1.00844288513	1.00453355925	5.29009478583
S30-15	0.000224351205303	3.4338141897e-06	[O III] 5007 29%	3.8943585082	0.546769696876	0.211140822749	1.00978873546	1.00917818138	8.02536652695
S30-18	0.000230961625691	2.698628521e-06	[O III] 5007 24%	16.2099710736	0.52963710633	0.878857614679	1.01621685216	1.01497065183	47.9798395084
S30-19	0.000228917358506	1.19997412823e-06	H I 4861 23%	21.4059478531	0.44362866635	1.16056840476	1.01511495002	1.02381969906	69.4937780193
S60-04	0.000124698845561	7.18245634588e-07	[S II] 6716 28%	2.78557412081	0.383173369257	0.151025749288	0.934494789419	0.925130403893	3.3339529343
S30-23	0.000202844593923	3.15890428522e-06	[O III] 5007 23%	4.40497790816	0.440099857133	0.238825125567	1.00037869338	0.989581444233	5.81756937018
S60-06	0.000152487048243	1.03021364563e-06	[S II] 6731 32%	5.04962655492	0.315594567326	0.273776105394	0.958926011109	0.939722399414	7.47935208931
S90-08	0.000103850444498	5.44318635453e-07	[S II] 6731 26%	3.13128253735	0.339206160418	0.169769056907	0.933014925342	0.88213576402	5.39116911929
S60-00	0.000119855652125	2.16225985582e-06	[S II] 6716 28%	4.19788339488	0.0	0.227597061733	0.949644767866	0.898651600849	3.31993170442
