Section	Sum(E/W)	dSum	Strongest	E4340	dE4340	E/W 4340	k4340	kk4340	F4340
blue-0589-0525	0.0825084934957	0.00145160214758	[O III] 4363 59%	103.858598011	0.679032969667	0.217935471635	nan	nan	823.136310314
blue-0661-0772	0.117776496141	0.017969879557	[O III] 4363 47%	290.653934015	35.5055387456	0.609904267967	nan	nan	1600.93600807
blue-0331-0566	0.153054011917	0.00227042544048	[O III] 4363 58%	177.699278565	0.905640473437	0.372881752931	nan	nan	1187.0311258
blue-0142-0356	0.202901776395	0.00114447768253	[O III] 4363 62%	201.970744062	1.16776029451	0.423812666516	nan	nan	2101.61300059
blue-0243-0226	0.159104210665	0.00106291651424	[O III] 4363 59%	187.970615382	0.941161426738	0.394434986619	nan	nan	2464.08660717
blue-0542-0704	0.132154123348	0.00221591450569	[O III] 4363 55%	146.197325	0.81274751184	0.306778481376	nan	nan	989.168554093
blue-0226-0375	0.180231619766	0.00105796365545	[O III] 4363 66%	202.206629216	2.33878659645	0.424307644718	nan	nan	2296.52214859
blue-0228-0745	0.155610358644	0.00152227309104	[O III] 4363 60%	197.665909803	1.33073792583	0.414779460768	nan	nan	1557.81883248
blue-0433-0315	0.139377289015	0.00101902612159	[O III] 4363 61%	178.94688698	1.25640595787	0.375499717485	nan	nan	1330.12222293
blue-0330-0196	0.140167153226	0.00105783896937	[O III] 4363 63%	173.682619005	1.38463723174	0.364453249057	nan	nan	2273.36924934
blue-0297-0625	0.160650462693	0.0183673568092	[O III] 4363 51%	155.933641482	0.562703387121	0.327209035658	nan	nan	1340.42958984
blue-0525-0750	0.13717105825	0.00524825432789	[O III] 4363 52%	149.55019428	1.30047955677	0.313814096739	nan	nan	1037.83434742
blue-0626-0277	0.162470960148	0.00176300452904	[O III] 4363 55%	205.903591428	2.48407808544	0.432065300019	nan	nan	1400.41345622
blue-0502-0364	0.15497404988	0.00142633174701	[O III] 4363 63%	170.870398338	1.73646617206	0.3585521234	nan	nan	1335.12892282
blue-0559-0690	0.12602733606	0.00289567158017	[O III] 4363 52%	146.268973768	1.73153909064	0.306928828177	nan	nan	950.634684664
blue-0663-0750	0.110251759252	0.0023758871481	[O III] 4363 53%	123.526445138	0.659763554607	0.259206214951	nan	nan	607.08410445
blue-0663-0615	0.136784708622	0.00215483086816	[O III] 4363 52%	141.629468032	0.874816771264	0.297193352346	nan	nan	778.877752017
blue-0213-0535	0.171743679886	0.00201953685533	[O III] 4363 64%	185.723016812	1.32851829767	0.389718656303	nan	nan	1769.89393708
blue-0727-0405	0.134783208105	0.00135335261095	[O III] 4363 60%	175.586442058	0.691431036735	0.368448205496	nan	nan	1041.45735185
blue-0502-0555	0.104041606533	0.00118825695877	[O III] 4363 58%	125.201686072	1.42376951613	0.262721517777	nan	nan	780.685871345
blue-0485-0286	0.162019825985	0.00150103257095	[O III] 4363 63%	179.695172987	0.768628204205	0.377069910679	nan	nan	1515.89037449
blue-0577-0720	0.127564175731	0.00935355181769	[O III] 4363 47%	130.062298038	4.28356729537	0.272920959918	nan	nan	819.668025817
blue-0571-0196	0.17988811876	0.0169063514678	[O III] 4363 48%	173.873170911	1.01694005892	0.364853100588	nan	nan	2102.62703281
blue-0312-0226	0.149815151431	0.00163829185737	[O III] 4363 62%	165.420729178	0.409082517728	0.347116611642	nan	nan	1873.41788019
blue-0485-0525	0.121819000295	0.0016993800553	[O III] 4363 56%	136.026289681	0.436300774505	0.285435718987	nan	nan	767.168152036
blue-0381-0465	0.134649766257	0.00151273264554	[O III] 4363 58%	173.911851523	0.904265317877	0.36493426746	nan	nan	1111.62535543
blue-0177-0513	0.190357151118	0.00162997848486	[O III] 4363 62%	196.017310128	1.14869938052	0.411320061598	nan	nan	2071.86488366
blue-0554-0584	0.103208046455	0.00540286363195	[O III] 4363 62%	137.396954305	0.589832160596	0.288311903021	nan	nan	840.126789147
blue-0558-0712	0.133997726209	4.16822628945e-06	[O III] 4363 45%	149.707175767	1.17134276038	0.31414350456	nan	nan	1002.04181978
blue-0295-0315	0.189561777651	0.00125466319195	[O III] 4363 63%	218.756941699	1.35761302572	0.459036595675	nan	nan	2506.45674302
blue-0193-0566	0.158438584795	0.0013042366198	[O III] 4363 61%	211.860770041	2.39667430288	0.444565762719	nan	nan	1662.92229032
blue-0245-0655	0.147413913461	0.00123076203048	[O III] 4363 60%	189.41666994	1.24117033211	0.397469367866	nan	nan	1457.9908672
blue-0159-0446	0.196996270255	0.00148228601208	[O III] 4363 61%	198.298263003	0.828610042352	0.416106382135	nan	nan	1810.85533955
blue-0176-0416	0.193345886513	0.00132531945831	[O III] 4363 63%	198.539449529	1.47416237563	0.416612484665	nan	nan	1918.01453371
blue-0537-0364	0.150223679537	0.00117532070975	[O III] 4363 63%	180.131425231	1.33259656687	0.377985336466	nan	nan	1384.46245045
blue-0159-0506	0.183512101422	0.00171943655938	[O III] 4363 61%	221.914759443	2.02708998923	0.465662917545	nan	nan	1928.99208197
blue-0245-0775	0.159765632412	0.00183327819942	[O III] 4363 60%	198.301933208	0.938029094462	0.416114083643	nan	nan	1533.52262469
blue-0675-0555	0.124480726345	5.55114067478e-07	[O III] 4363 46%	124.811763802	1.36106226484	0.261903310179	nan	nan	739.340626327
blue-0228-0625	0.154125013517	0.00137831025291	[O III] 4363 61%	190.275020299	0.628237031957	0.399270518603	nan	nan	1474.24788982
blue-0176-0775	0.144074656597	0.00210854663006	[O III] 4363 57%	171.307532691	1.05362273337	0.359469400189	nan	nan	1166.71305181
blue-0417-0641	0.0886263204502	0.00898947574288	[O III] 4363 48%	76.3373361384	0.819747321564	0.160185229468	nan	nan	768.327923734
blue-0399-0495	0.131701901117	0.00188695665995	[O III] 4363 58%	152.330047691	1.3845479986	0.319647303386	nan	nan	923.235594322
blue-0312-0525	0.149690173548	0.00170950973692	[O III] 4363 61%	178.537558603	1.12807635053	0.374640788377	nan	nan	1341.91151654
blue-0629-0370	0.0618171788482	0.00112044058324	[O III] 4363 59%	60.1578615867	0.459535312763	0.126234439791	nan	nan	877.000513092
blue-0176-0655	0.173071754344	0.00187759595957	[O III] 4363 65%	204.043222317	1.51444455329	0.428161526741	nan	nan	1657.43406282
blue-0628-0615	0.127451734817	3.64636546881e-07	[O III] 4363 52%	130.748679034	1.23579288748	0.274361252477	nan	nan	754.508054452
blue-0193-0685	0.164168045407	0.00161605719293	[O III] 4363 62%	200.935506766	0.889047202285	0.421640338631	nan	nan	1642.46589271
blue-0228-0386	0.205686325579	0.00145269289804	[O III] 4363 64%	251.659386494	2.04664016181	0.528078639007	nan	nan	2558.98579561
blue-0433-0256	0.140488096645	0.0011933173439	[O III] 4363 61%	180.947763095	1.66830510367	0.379698328752	nan	nan	1730.09708672
blue-0520-0226	0.170621462861	0.00128431129958	[O III] 4363 66%	192.777916903	1.20951405235	0.404522562845	nan	nan	1775.83865428
blue-0692-0584	0.124704603719	0.00227402766506	[O III] 4363 52%	138.835133168	1.60567662599	0.291329758016	nan	nan	651.236329326
blue-0450-0525	0.115585579698	0.00206855711583	[O III] 4363 57%	142.977362839	1.51631673745	0.300021756506	nan	nan	890.487395483
blue-0502-0424	0.142208547909	0.00110956090534	[O III] 4363 62%	162.846762097	1.73502877062	0.341715434075	nan	nan	1106.62657835
blue-0382-0581	0.00521459978752	1.29906307995e-06	[O III] 4363 82%	4.07283437468	0.809070098425	0.00854638034148	nan	nan	718.431424592
blue-0417-0581	0.0956451872239	0.00237413204423	[O III] 4363 54%	90.5223755187	0.570731576095	0.189950923467	nan	nan	853.522732916
blue-0715-0764	0.119525720644	0.0090141253623	[O III] 4363 43%	120.295694586	0.993532017845	0.252426851867	nan	nan	573.337247063
blue-0245-0595	0.162844383995	0.00152480891628	[O III] 4363 61%	203.502779273	2.10035039124	0.427027468396	nan	nan	1601.9553977
blue-0328-0474	0.173262019269	0.00199284166983	[O III] 4363 66%	183.406631642	0.815109551244	0.38485798512	nan	nan	1582.70916019
blue-0228-0446	0.169648254949	0.00156567540857	[O III] 4363 61%	204.198267822	0.496263720187	0.428486872124	nan	nan	1796.42883862
blue-0347-0584	0.14993698425	0.00199646500445	[O III] 4363 62%	181.463750125	2.1970676923	0.380781068929	nan	nan	1289.54992338
blue-0433-0555	0.0334441458439	8.70937068617e-07	[O III] 4363 55%	47.3777103948	0.528627037198	0.0994167440886	nan	nan	1029.66318625
blue-0419-0473	0.152046622395	0.00933402477234	[O III] 4363 56%	143.528766022	1.35329897198	0.301178813455	nan	nan	1071.96017754
blue-0640-0555	0.124203475944	7.26136407299e-07	[O III] 4363 50%	143.106206476	0.601735330458	0.300292120242	nan	nan	791.113907498
blue-0628-0674	0.121594522682	0.00216894382252	[O III] 4363 56%	127.597258212	0.640765831942	0.267748353821	nan	nan	731.386256333
blue-0162-0201	0.142085200852	0.00211885492348	[O III] 4363 64%	121.091477637	0.908989733658	0.254096712214	nan	nan	2040.6960466
blue-0292-0496	0.142537434708	0.00196852846704	[O III] 4363 64%	143.72190366	0.950087175495	0.301584090852	nan	nan	1195.89525684
blue-0145-0621	0.158669420555	0.00155937422464	[O III] 4363 67%	163.846900361	0.644126465543	0.343814110626	nan	nan	3438.23388535
blue-0692-0405	0.145440264044	0.00197229832438	[O III] 4363 59%	177.319026389	1.7205368207	0.372083836927	nan	nan	1029.44085581
blue-0606-0375	0.141244504241	0.00176159852079	[O III] 4363 61%	174.675225664	1.34355653249	0.366536121391	nan	nan	1072.77970828
blue-0364-0435	0.150392332759	0.00179558632233	[O III] 4363 63%	200.773072479	1.53295289871	0.421299488729	nan	nan	1426.10477232
blue-0262-0506	0.144707876703	0.00124285614118	[O III] 4363 61%	171.956678699	1.42661234642	0.360831559358	nan	nan	1244.99514515
blue-0142-0715	0.146235421181	0.0018535173278	[O III] 4363 58%	173.385336395	1.64460283728	0.363829435266	nan	nan	1345.05866672
blue-0626-0217	0.175547983957	0.00169553716188	[O III] 4363 63%	215.072704364	0.53365844075	0.451305642084	nan	nan	1503.67745115
blue-0140-0262	0.074172704165	0.00112880929476	[O III] 4363 68%	69.0730967075	0.701860685558	0.144942048097	nan	nan	1708.50832336
blue-0295-0256	0.161974264889	8.7584249546e-07	[O III] 4363 62%	189.445546323	1.08846382301	0.397529961676	nan	nan	2144.65734274
blue-0277-0488	0.128387243232	0.00171129320229	[O III] 4363 65%	141.977194059	0.93322358622	0.29792301592	nan	nan	1186.46785316
blue-0229-0543	0.165525342034	0.00165639167929	[O III] 4363 63%	178.865141294	1.04172116804	0.375328183447	nan	nan	1714.33109689
blue-0678-0563	0.148398291434	0.00270933604788	[O III] 4363 57%	166.732340259	1.65734722883	0.349868878524	nan	nan	1036.00437504
blue-0278-0286	0.155149302952	0.00104769506317	[O III] 4363 60%	192.496533548	1.07301080089	0.403932111836	nan	nan	2269.09736919
blue-0295-0495	0.151709349093	0.00161105240417	[O III] 4363 63%	167.144184118	1.28667872294	0.350733086083	nan	nan	1255.26502658
