Section	Sum(E/W)	dSum	Strongest	E6563	dE6563	E/W 6563	k6563	kk6563	F6563
red-0266-0533	0.055623979266	0.00423493913697	[N II] 6548 98%	3491.10741983	18.5723348023	190.00488548	1.19565344407	18.6599012915	11951.8631855
red-0462-0577	0.0382962459068	0.00413016041321	[N II] 6548 97%	2446.91698383	12.189214349	133.174412982	1.01973190709	7.87625627595	7404.80162297
red-0517-0412	0.0422913447677	0.00416245705917	[N II] 6548 98%	3114.67540652	18.3622733031	169.517426065	1.09009731241	5.29049909385	17765.7158277
red-0482-0532	0.023268647923	0.00232210028392	[N II] 6548 98%	1525.84635928	11.7609741453	83.0447843307	1.25684815091	1.99645142257	15194.7059956
red-0603-0382	0.0473742687465	0.00593438307325	[N II] 6548 98%	3488.73653669	26.780738436	189.875849239	0.731813292055	4.31986087176	17774.5474268
red-0568-0322	0.0225249905496	0.00227243148945	[N II] 6548 98%	1767.39448826	12.2770344168	96.191135636	1.27441129323	2.9409502345	22177.4246712
red-0477-0648	0.0367810898601	0.00376796382069	[N II] 6548 98%	3510.17624718	16.3492809563	191.04271386	0.79025212919	6.60460766183	7641.07152074
red-0227-0402	0.0581398637158	0.00513888749204	[N II] 6548 98%	3049.20044056	21.7527416755	165.953925458	1.41702236475	3.92723195449	101413.175189
red-0175-0731	0.023938803438	0.0026648763671	[N II] 6548 98%	2516.23401221	11.0670252731	136.947019337	1.33733361242	5.69736200505	51677.3965138
red-0266-0234	0.046310409364	0.0029009879958	[N II] 6548 98%	2230.61001951	12.2383440363	121.401821927	1.02687436454	8.13934562931	17965.3330249
red-0268-0411	0.040359070726	0.00205952465088	[N II] 6548 98%	2109.57170556	10.1098378113	114.814264394	1.18356049148	3.86529385331	21215.0732987
red-0465-0442	0.0422963565651	0.00581884157685	[N II] 6548 98%	3098.31986082	26.0701272869	168.627269099	1.08171183181	5.58173176767	17857.4735406
red-0396-0562	0.0240568268559	0.00272521980819	[N II] 6548 97%	1665.02975303	11.8815490676	90.6198949219	1.1925933393	2.2959986979	17642.8796469
red-0318-0384	0.0446094553131	0.00290904979651	[N II] 6548 98%	2433.1500897	12.8262708851	132.425144389	1.07016167411	7.54556286033	16141.6692597
red-0378-0412	0.0356714120714	0.00206561877337	[N II] 6548 98%	2767.9162113	9.06274283746	150.644921368	0.755024298639	2.96289089642	21214.8228322
red-0251-0381	0.0447844448266	0.00185138900385	[N II] 6548 98%	2319.09067723	8.06269398136	126.217416297	1.19986844353	3.08575564845	25493.6114339
red-0330-0522	0.0283557707945	0.00417755733544	[N II] 6548 98%	2356.88633849	17.9049900804	128.27445993	1.33006014985	7.26107797329	41571.3736349
red-0227-0582	0.0297127044343	0.00489292913772	[N II] 6548 98%	2368.41505263	20.1924004344	128.901914701	1.27438166689	4.83198235929	51489.8985046
red-0227-0583	0.0331416020547	0.0036075007907	[N II] 6548 97%	2315.26063908	12.830360062	126.008964974	1.04410560542	7.8219770971	11139.7208984
red-0165-0770	0.0179370513276	0.00245555733854	[N II] 6548 98%	1804.02316076	9.95863730318	98.1846654492	1.17057800197	5.1164952237	11822.9563189
red-0672-0203	0.026665652607	0.00358335170649	[N II] 6548 98%	1932.26681242	13.6265153605	105.164376303	1.24860696288	4.06905620482	21996.1405372
red-0197-0713	0.0178232197928	0.00413109451934	[N II] 6548 98%	2448.35119911	17.8597291578	133.252470709	1.05608440417	7.82765530437	12044.1867724
red-0148-0501	0.0413262896281	0.00254942661571	[N II] 6548 98%	2285.25235865	10.7175437329	124.375752586	1.23057047496	2.05149451204	23270.3994682
red-0214-0444	0.0686801705431	0.00348206357003	[N II] 6548 98%	3245.05570325	15.0735824635	176.61342466	1.14842382113	9.48330769955	15341.9330669
red-0286-0441	0.0348155020912	0.00240146508654	[N II] 6548 98%	1962.84690623	10.2995394178	106.828709857	1.17713758362	2.60292486859	17883.357005
red-0369-0414	0.0282275975198	0.00373099020307	[N II] 6548 97%	2206.48547983	13.3515029727	120.088834428	1.05865698133	9.39987811557	11264.8771523
red-0156-0191	0.0212149276198	0.00463309774327	[N II] 6548 98%	1914.22025538	21.2186717215	104.182185384	1.27164797525	1.55324465061	62723.5494264
red-0479-0607	0.0333051569576	0.00405749265235	[N II] 6548 98%	2498.22951411	16.7175408404	135.967117493	0.994188006105	5.49807945027	6926.4196736
red-0361-0382	0.0279662841933	0.00193279790751	[N II] 6548 98%	1624.35984175	17.3689111511	88.4064191088	1.34187467853	2.87075278023	22621.5316447
red-0215-0473	0.0669759200864	0.00545218359904	[N II] 6548 97%	3670.24692892	24.4291702539	199.754623262	1.22868564893	12.7316429117	14758.1258253
red-0507-0359	0.027575031163	0.00491354328411	[N II] 6548 98%	2565.09519268	20.9273932731	139.606308177	1.32600320563	6.05365355938	44224.2713079
red-0148-0680	0.0231533745618	0.0012071044415	[N II] 6548 97%	1880.42543951	4.79472208367	102.342889325	1.21404776879	4.87540623575	15877.7465011
red-0292-0322	0.0464606439857	0.00238369024494	[N II] 6548 98%	2095.78586549	7.59302399082	114.063964661	1.32765492614	3.10124107867	43644.3819442
red-0283-0384	0.0530417870018	0.00249496521869	[N II] 6548 98%	2561.2417751	10.3714373162	139.396584419	1.05446156602	7.47790580434	17810.8398398
red-0148-0262	0.0364672504231	0.00206488958993	[N II] 6548 98%	2080.17290597	8.27092177564	113.214223238	1.20145306811	3.62075712697	27208.711151
red-0278-0552	0.0399589057831	0.00638008716188	[N II] 6548 98%	2565.54537134	25.4868486036	139.630809327	1.31961297475	5.57596157118	54288.7652686
red-0261-0641	0.0306681194774	0.0038530729956	[N II] 6548 98%	2430.03918662	16.3887199968	132.255832274	1.28532249273	4.9542152798	47776.9727819
red-0542-0359	0.0270867906259	0.00201540188895	[N II] 6548 98%	2388.45214332	9.19915416771	129.992441192	1.32563136949	4.01415099429	42077.8183202
red-0318-0683	0.019337849604	0.00276490858362	[N II] 6548 97%	2345.12454037	10.815242249	127.634319471	1.04695361571	9.73139166273	11155.4389431
red-0234-0770	0.0176455552292	0.00193331541684	[N II] 6548 98%	1993.28517238	7.65228212578	108.485324386	1.16371111426	4.6925889956	15503.3087626
red-0251-0680	0.0219046720679	0.00209543033843	[N II] 6548 98%	1956.12064039	8.50354535584	106.462630211	1.16946960757	4.75400459614	15528.235238
red-0318-0563	0.0248398258048	0.00249031044438	[N II] 6548 98%	2094.89438451	10.923464306	114.01544546	1.10939816843	7.82586372267	9402.91875703
red-0214-0384	0.0501970639708	0.00288436013489	[N II] 6548 98%	2847.73725977	12.593138898	154.989213121	1.14907646545	6.41531936001	23398.2167494
red-0655-0352	0.0203044410722	0.00193508165747	[N II] 6548 98%	1550.9525071	7.39416782872	84.4111962362	1.3055990774	3.1376410709	18085.0558146
red-0148-0740	0.0186537986635	0.00251263176287	[N II] 6548 98%	1809.30607238	9.72018262902	98.4721899786	1.20648068948	5.10543184488	13993.8343238
red-0286-0680	0.0202507795614	0.00208586158042	[N II] 6548 98%	1927.48707339	8.26419948031	104.904237138	1.17185204643	5.72705515587	14782.5700963
red-0189-0263	0.0467940676874	0.00368009418658	[N II] 6548 98%	2162.81503951	15.782755163	117.712053649	1.34415370111	2.85664916151	51509.3409404
red-0586-0352	0.0266069825375	0.00295025211171	[N II] 6548 98%	1956.11114162	12.913177382	106.462113236	1.27905732462	2.89772828606	22120.6039567
red-0534-0502	0.0193124621537	0.001646056765	[N II] 6548 98%	1383.8276841	7.04612516797	75.3153624403	1.25463886572	3.71219321474	15487.6844188
red-0531-0577	0.0355521030111	0.00320911830163	[N II] 6548 98%	2371.52551368	11.9090247294	129.07120276	0.984736298512	4.43626498917	6958.68353372
red-0180-0623	0.0448083665192	0.00439992393844	[N II] 6548 98%	3778.7945454	18.7307540858	205.662369704	0.71465229591	8.04633199084	13596.499351
red-0223-0382	0.0370349401623	0.00226866288034	[N II] 6548 98%	1958.2101098	10.3966108017	106.5763504	1.24921733474	2.7282372408	44016.548946
red-0303-0531	0.0249544020875	0.00238814193443	[N II] 6548 98%	1907.15512813	9.9335743371	103.797663073	1.14551635724	5.09949072182	13390.8854171
red-0506-0342	0.0231045018318	0.00266324075517	[N II] 6548 97%	2050.6548836	10.5133122077	111.607693337	1.18649358044	3.68739959699	7484.05212663
